ticker,name,weight,country,sector
DFH,DREAM FINDERS HOMES INC CLASS A,6.07191E-05,US,Consumer Discretionary
GRNA,GREENLIGHT BIOSCIENCES HOLDINGS PB,6.06068E-05,US,Health Care
PGEN,PRECIGEN INC,6.0355E-05,US,Health Care
SEAT,VIVID SEATS INC CLASS A,6.01589E-05,US,Consumer Discretionary
PRTY,PARTY CITY HOLDCO INC,5.98592E-05,US,Consumer Discretionary
PRCH,PORCH GROUP INC,5.97958E-05,US,Consumer Discretionary
LE,LAND END INC,5.94758E-05,US,Consumer Discretionary
APEI,AMERICAN PUBLIC EDUCATION INC,5.83265E-05,US,Consumer Discretionary
BARK,BARK INC,5.82895E-05,US,Consumer Discretionary
USLM,UNITED STATES LIME AND MINERALS IN,5.81447E-05,US,Materials
QUOT,QUOTIENT TECHNOLOGY INC,5.8125E-05,US,Consumer Discretionary
CRBU,CARIBOU BIOSCIENCES INC,5.72273E-05,US,Health Care
CTKB,CYTEK BIOSCIENCES INC,5.68042E-05,US,Health Care
IMVT,IMMUNOVANT INC,5.67608E-05,US,Health Care
SMLR,SEMLER SCIENTIFIC INC,5.67214E-05,US,Health Care
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,5.61907E-05,US,Health Care
EXFY,EXPENSIFY INC CLASS A,5.59354E-05,US,Information Technology
HYZN,HYZON MOTORS INC CLASS A,5.58792E-05,US,Industrials
IGMS,IGM BIOSCIENCES INC,5.58568E-05,US,Health Care
APPH,APPHARVEST INC,5.56507E-05,US,Consumer Staples
EHTH,EHEALTH INC,5.53105E-05,US,Financials
TARS,TARSUS PHARMACEUTICALS INC,5.49771E-05,US,Health Care
SDC,SMILEDIRECTCLUB INC CLASS A,5.48097E-05,US,Health Care
MKFG,MARKFORGED HOLDING CORP,5.47382E-05,US,Industrials
BCAB,BIOATLA INC,5.4337E-05,US,Health Care
MAX,MEDIAALPHA INC CLASS A,5.37344E-05,US,Telecommunication Services
NDLS,NOODLES CLASS A,5.35316E-05,US,Consumer Discretionary
CLVS,CLOVIS ONCOLOGY INC,5.34016E-05,US,Health Care
BLI,BERKELEY LIGHTS INC,5.32319E-05,US,Health Care
KRON,KRONOS BIO INC,5.23286E-05,US,Health Care
WRBY,WARBY PARKER INC CLASS A,5.18019E-05,US,Consumer Discretionary
LOCO,EL POLLO LOCO INC,5.14356E-05,US,Consumer Discretionary
ERAS,ERASCA INC,5.11022E-05,US,Health Care
CONN,CONNS INC,5.09654E-05,US,Consumer Discretionary
BVS,BIOVENTUS CLASS A INC,4.99594E-05,US,Health Care
LAW,CS DISCO INC,4.97671E-05,US,Information Technology
CMRX,CHIMERIX INC,4.93353E-05,US,Health Care
GATO,GATOS SILVER INC,4.86191E-05,US,Materials
COCO,THE VITA COCO COMPANY INC,4.8027E-05,US,Consumer Staples
ACLX,ARCELLX INC,0.000047997,US,Health Care
INTA,INTAPP INC,4.79719E-05,US,Information Technology
ASTR,ASTRA SPACE INC CLASS A,4.76773E-05,US,Industrials
PHAT,PHATHOM PHARMACEUTICALS INC,4.76724E-05,US,Health Care
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,4.64696E-05,US,Information Technology
DOMA,DOMA HOLDINGS INC,4.62583E-05,US,Real Estate
FWRG,FIRST WATCH RESTAURANT GROUP INC,0.000046145,US,Consumer Discretionary
VLDR,VELODYNE LIDAR INC,4.61193E-05,US,Information Technology
RBOT,VICARIOUS SURGICAL CORP CLASS A,4.58758E-05,US,Health Care
CURO,CURO GROUP HOLDINGS CORP,4.53017E-05,US,Financials
LYEL,LYELL IMMUNOPHARMA INC,4.53001E-05,US,Health Care
SST,SYSTEM1 INC CLASS A,4.49076E-05,US,Telecommunication Services
BKKT,BAKKT HOLDINGS INC CLASS A,4.48019E-05,US,Financials
PSNL,PERSONALIS INC,4.4632E-05,US,Health Care
HYFM,HYDROFARM HOLDINGS GROUP INC,4.41658E-05,US,Industrials
CASA,CASA SYSTEMS INC,4.36275E-05,US,Information Technology
OPRT,OPORTUN FINANCIAL CORP,4.32478E-05,US,Financials
BASE,COUCHBASE INC,4.2387E-05,US,Information Technology
SNPO,SNAP ONE HOLDINGS CORP,4.16865E-05,US,Consumer Discretionary
LBC,LUTHER BURBANK CORP,4.15257E-05,US,Financials
IAS,INTEGRAL AD SCIENCE HOLDING CORP,4.09952E-05,US,Telecommunication Services
PRAX,PRAXIS PRECISION MEDICINES INC,4.01025E-05,US,Health Care
HLVX,HILLEVAX INC,4.00196E-05,US,Health Care
OPAD,OFFERPAD SOLUTIONS INC CLASS A,3.95061E-05,US,Real Estate
ANNX,ANNEXON INC,3.93395E-05,US,Health Care
BYRN,BYRNA TECHNOLOGIES INC,3.86282E-05,US,Industrials
FNA,PARAGON  INC,3.84671E-05,US,Health Care
BKSY,BLACKSKY TECHNOLOGY INC CLASS A,3.80952E-05,US,Industrials
ORIC,ORIC PHARMACEUTICALS INC,3.80552E-05,US,Health Care
IPSC,CENTURY THERAPEUTICS INC,3.74541E-05,US,Health Care
OUST,OUSTER INC CLASS A,3.74414E-05,US,Information Technology
VIEW,VIEW INC CLASS A,3.68621E-05,US,Industrials
GAN,GAN LTD,3.67191E-05,GB,Consumer Discretionary
XL,XL FLEET CORP CLASS A,3.54285E-05,US,Consumer Discretionary
ADTH,ADTHEORENT HOLDING COMPANY INC,3.51829E-05,US,Telecommunication Services
SKYT,SKYWATER TECHNOLOGY INC,3.51133E-05,US,Information Technology
MUX,MCEWEN MINING INC,3.47369E-05,US,Materials
PSTX,POSEIDA THERAPEUTICS INC,3.4068E-05,US,Health Care
TYRA,TYRA BIOSCIENCES INC,3.39171E-05,US,Health Care
OLMA,OLEMA PHARMACEUTICALS INC,3.35313E-05,US,Health Care
TCRR,TCR2 THERAPEUTICS INC,3.35205E-05,US,Health Care
ROOT,ROOT INC CLASS A,3.34434E-05,US,Financials
ALLK,ALLAKOS INC,3.31698E-05,US,Health Care
EWTX,EDGEWISE THERAPEUTICS INC,3.29239E-05,US,Health Care
TRHC,TABULA RASA HEALTHCARE INC,3.24442E-05,US,Health Care
TRDA,ENTRADA THERAPEUTICS INC,3.22992E-05,US,Health Care
TIL,INSTIL BIO INC,3.20635E-05,US,Health Care
SBTX,SILVERBACK THERAPEUTICS INC,3.11935E-05,US,Health Care
GLUE,MONTE ROSA THERAPEUTICS INC,3.10114E-05,US,Health Care
HNST,THE HONEST COMPANY INC,3.07597E-05,US,Consumer Staples
IRNT,IRONNET INC,2.9287E-05,US,Information Technology
BGRY,BERKSHIRE GREY INC CLASS A,2.9252E-05,US,Industrials
STTK,SHATTUCK LABS INC,2.90865E-05,US,Health Care
CIFR,CIPHER MINING INC,0.000028343,US,Information Technology
FTCI,FTC SOLAR INC,2.83267E-05,US,Industrials
LTCH,LATCH INC,2.80198E-05,US,Information Technology
PRLD,PRELUDE THERAPEUTICS INC,2.75695E-05,US,Health Care
DAVE,DAVE INC CLASS A,2.73101E-05,US,Information Technology
SNCE,SCIENCE 37 HOLDINGS INC,2.72832E-05,US,Health Care
TSHA,TAYSHA GENE THERAPIES INC,2.70313E-05,US,Health Care
RENT,RENT THE RUNWAY INC CLASS A,2.66624E-05,US,Consumer Discretionary
AKYA,AKOYA BIOSCIENCES INC,2.6194E-05,US,Health Care
DTIL,PRECISION BIOSCIENCES INC,2.58039E-05,US,Health Care
COOK,TRAEGER INC,2.37088E-05,US,Consumer Discretionary
ONTF,ON24 INC,2.364E-05,US,Information Technology
VHI,VALHI INC,2.35206E-05,US,Materials
SGHT,SIGHT SCIENCES INC,2.3137E-05,US,Health Care
ENDP,ENDO INTERNATIONAL PLC,2.2512E-05,IE,Health Care
CURV,TORRID HOLDINGS INC,2.2502E-05,US,Consumer Discretionary
RMO,ROMEO POWER INC CLASS A,2.22973E-05,US,Industrials
NRDS,NERDWALLET INC CLASS A,2.19229E-05,US,Financials
AVAH,AVEANNA HEALTHCARE HOLDINGS INC,2.14954E-05,US,Health Care
PRDS,PARDES BIOSCIENCES INC,2.11217E-05,US,Health Care
AIRS,AIRSCULPT TECHNOLOGIES INC,2.06785E-05,US,Health Care
BOXD,BOXED INC,2.05959E-05,US,Consumer Discretionary
PASG,PASSAGE BIO INC,0.000020366,US,Health Care
INNV,INNOVAGE HOLDING CORP,2.02474E-05,US,Health Care
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,2.02364E-05,US,Industrials
CLNN,CLENE,1.96272E-05,HK,Health Care
BLND,BLEND LABS INC CLASS A,1.94272E-05,US,Information Technology
SFT,SHIFT TECHNOLOGIES INC CLASS A,1.94058E-05,US,Consumer Discretionary
DTC,SOLO BRANDS INC CLASS A,1.91557E-05,US,Consumer Discretionary
ADGI,ADAGIO THERAPEUTICS INC,1.91295E-05,US,Health Care
EVLO,EVELO BIOSCIENCES INC,1.89375E-05,US,Health Care
BRDS,BIRD GLOBAL INC CLASS A,1.86515E-05,US,Industrials
AVYA,AVAYA HOLDINGS CORP,1.60665E-05,US,Information Technology
ABSI,ABSCI CORP,1.56065E-05,US,Health Care
FXLV,F45 TRAINING HOLDINGS INC,1.50347E-05,US,Consumer Discretionary
VOR,VOR BIOPHARMA INC,1.44216E-05,US,Health Care
ZY,ZYMERGEN INC,1.43006E-05,US,Materials
LYLT,LOYALTY VENTURES INC,1.33549E-05,US,Telecommunication Services
NN,NEXTNAV INC,1.31675E-05,US,Information Technology
EAR,EARGO INC,1.21707E-05,US,Health Care
VAPO,VAPOTHERM INC,1.03304E-05,US,Health Care
QNCX,QUINCE THERAPEUTICS INC,9.89071E-06,US,Health Care
KLTR,KALTURA INC,9.58376E-06,US,Information Technology
CPTN,CEPTON INC,8.72865E-06,US,Information Technology
RUBY,RUBIUS THERAPEUTICS INC,8.55552E-06,US,Health Care
AMTI,APPLIED MOLECULAR TRANSPORT,8.28028E-06,US,Health Care
ALGS,ALIGOS THERAPEUTICS INC,7.23321E-06,US,Health Care
FNCH,FINCH THERAPEUTICS GROUP INC,5.66363E-06,US,Health Care
HGEN,HUMANIGEN INC,5.21194E-06,US,Health Care
SOPA,SOCIETY PASS INC,4.73869E-06,US,Telecommunication Services
QRTEB,QURATE RETAIL INC SERIES B,4.61186E-06,US,Consumer Discretionary
USD,US DOLLAR,2.80961E-06,US,
EMBK,EMBARK TECHNOLOGY INC,0,US,
